"SkillDir","RefFile","RefPath","RefSize","RefDesc","Status","SelfRef","PromptRef","PromptFiles","SiblingRef","SiblingFiles","CommonRef","CommonFiles","IsStale","MissingRefsSec"
"异能志怪\skills\异能志怪-正文润色","extended-polish-playbook.md","异能志怪\skills\异能志怪-正文润色\references\extended-polish-playbook.md","7270","正文润色扩展技法总表（题材补充壳）","ok","True","False","","False","","False","","False","False"
"异能志怪\skills\异能志怪-正文润色","extended-reference-routing.md","异能志怪\skills\异能志怪-正文润色\references\extended-reference-routing.md","837","扩展参考分流表（兼容壳）","ok","True","False","","False","","False","","False","False"
"异能志怪\skills\异能志怪-正文润色","line-level-polish-actions.md","异能志怪\skills\异能志怪-正文润色\references\line-level-polish-actions.md","768","句级润色动作表（兼容壳）","ok","True","False","","False","","False","","False","False"
"异能志怪\skills\异能志怪-正文润色","migrated-polish-rules.md","异能志怪\skills\异能志怪-正文润色\references\migrated-polish-rules.md","857","正文润色保真规则（兼容壳）","ok","True","False","","False","","False","","False","False"
"异能志怪\skills\异能志怪-正文润色","polish-chapter-checklist.md","异能志怪\skills\异能志怪-正文润色\references\polish-chapter-checklist.md","743","正文润色检查表（兼容壳）","ok","True","False","","False","","False","","False","False"
"异能志怪\skills\异能志怪-正文润色","project-specific-polish-rules.md","异能志怪\skills\异能志怪-正文润色\references\project-specific-polish-rules.md","12398","正文润色项目专属规则","ok","True","False","","False","","False","","False","False"
"异能志怪\skills\异能志怪-执行场景单元","控制卡到场景单元映射清单.md","异能志怪\skills\异能志怪-执行场景单元\references\控制卡到场景单元映射清单.md","1066","控制卡到场景单元映射清单","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","题材边界与入口说明.md","异能志怪\skills\异能志怪-执行场景单元\references\题材边界与入口说明.md","713","题材边界与兼容说明","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","microspace-ending-needle-bank.md","异能志怪\skills\异能志怪-执行场景单元\references\microspace-ending-needle-bank.md","3247","微空间章尾补针句库","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","microspace-evidence-carrier-menu.md","异能志怪\skills\异能志怪-执行场景单元\references\microspace-evidence-carrier-menu.md","3972","微空间证据载体菜单","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","microspace-scene-anti-patterns.md","异能志怪\skills\异能志怪-执行场景单元\references\microspace-scene-anti-patterns.md","3138","微空间场景禁忌清单","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","microspace-space-specific-line-bank.md","异能志怪\skills\异能志怪-执行场景单元\references\microspace-space-specific-line-bank.md","7407","微空间分型句库","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","sensory-and-distortion-toolbox.md","异能志怪\skills\异能志怪-执行场景单元\references\sensory-and-distortion-toolbox.md","851","感官与异化细节工具箱","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行场景单元","space-type-usage-matrix.md","异能志怪\skills\异能志怪-执行场景单元\references\space-type-usage-matrix.md","630","空间类型速配表","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行对话冲突","控制卡到对话冲突映射清单.md","异能志怪\skills\异能志怪-执行对话冲突\references\控制卡到对话冲突映射清单.md","939","控制卡到对话冲突映射清单","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行对话冲突","题材对话冲突补充规则.md","异能志怪\skills\异能志怪-执行对话冲突\references\题材对话冲突补充规则.md","519","题材对话冲突补充规则","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行微空间受限场景","感官压迫与代入针法.md","异能志怪\skills\异能志怪-执行微空间受限场景\references\感官压迫与代入针法.md","2712","感官压迫与代入针法","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行微空间受限场景","开场与章尾钩子清单.md","异能志怪\skills\异能志怪-执行微空间受限场景\references\开场与章尾钩子清单.md","2378","开场与章尾钩子清单","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行微空间受限场景","控制卡到微空间映射清单.md","异能志怪\skills\异能志怪-执行微空间受限场景\references\控制卡到微空间映射清单.md","918","控制卡到微空间映射清单","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行微空间受限场景","民俗异术触发与代价表.md","异能志怪\skills\异能志怪-执行微空间受限场景\references\民俗异术触发与代价表.md","3282","民俗异术触发与代价表","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行微空间受限场景","题材边界与入口说明.md","异能志怪\skills\异能志怪-执行微空间受限场景\references\题材边界与入口说明.md","2969","题材边界与入口说明","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-执行微空间受限场景","微空间类型与现实功能表.md","异能志怪\skills\异能志怪-执行微空间受限场景\references\微空间类型与现实功能表.md","3584","微空间类型与现实功能表","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-撰写内容简介","题材简介补充规则.md","异能志怪\skills\异能志怪-撰写内容简介\references\题材简介补充规则.md","1008","题材简介补充规则","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-撰写书评","普通读者异能志怪书评切口库.md","异能志怪\skills\异能志怪-撰写书评\references\普通读者异能志怪书评切口库.md","688","普通读者异能志怪书评切口库","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-撰写书评","题材书评补充规则.md","异能志怪\skills\异能志怪-撰写书评\references\题材书评补充规则.md","5026","题材书评补充规则","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-组包投稿材料","起点内投材料落盘模板.md","异能志怪\skills\异能志怪-组包投稿材料\references\起点内投材料落盘模板.md","1230","起点内投材料落盘模板补充（异能志怪）","ok","True","False","","False","","False","","False","True"
"异能志怪\skills\异能志怪-组包投稿材料","题材投稿包补充规则.md","异能志怪\skills\异能志怪-组包投稿材料\references\题材投稿包补充规则.md","6229","题材投稿包补充规则","ok","True","False","","False","","False","","False","True"
"女频爱情\skills\女频爱情-创建小说正文","控制卡落正文与镜头化桥接.md","女频爱情\skills\女频爱情-创建小说正文\references\控制卡落正文与镜头化桥接.md","1011","控制卡落正文与镜头化桥接","ok","True","False","","False","","False","","False","False"
"女频爱情\skills\女频爱情-创建小说正文","题材正文创作补充规则.md","女频爱情\skills\女频爱情-创建小说正文\references\题材正文创作补充规则.md","11194","题材正文创作补充规则（女频爱情）","ok","True","False","","False","","False","","False","False"
"女频爱情\skills\女频爱情-大纲审阅优化闭环","题材大纲闭环补充规则.md","女频爱情\skills\女频爱情-大纲审阅优化闭环\references\题材大纲闭环补充规则.md","2717","题材大纲闭环补充规则（女频爱情）","ok","True","False","","False","","False","","False","False"
"女频爱情\skills\女频爱情-大纲审阅优化闭环","总纲分卷审改轮次与回写策略.md","女频爱情\skills\女频爱情-大纲审阅优化闭环\references\总纲分卷审改轮次与回写策略.md","981","总纲 / 分卷审改轮次与回写策略","ok","True","False","","False","","False","","False","False"
"女频爱情\skills\女频爱情-多平台输出编排","题材多平台输出保真规则.md","女频爱情\skills\女频爱情-多平台输出编排\references\题材多平台输出保真规则.md","1201","女频爱情-多平台输出编排｜多平台补充说明","ok","True","False","","False","","False","","False","False"
"女频爱情\skills\女频爱情-多平台输出编排","README.md","女频爱情\skills\女频爱情-多平台输出编排\references\README.md","1201","女频爱情-多平台输出编排｜多平台补充说明","orphan","False","False","","False","","True","通用-平台签约评估框架;通用-设计总大纲;通用-组包投稿材料","False","False"
